2000000,-0.269998168627873
21990000,-0.302044348534157
41980000,-0.412985290649058
61970000,-0.542503162182419
81960000,-0.652069348726408
101950000,-0.828309123062261
121940000,-1.20342703070464
141930000,-1.53400409163538
161920000,-1.69349070435138
181910000,-2.00321695572259
201900000,-2.74160034587151
221890000,-3.47019824061464
241880000,-3.86415158528015
261870000,-4.45847934309729
281860000,-5.72985497441159
301850000,-7.13000889686251
321840000,-8.26834008835401
341830000,-9.81299571276986
361820000,-12.621209884861
381810000,-16.4591554382765
401800000,-22.5516979230626
421790000,-32.4727401446869
441780000,-20.2622564426678
461770000,-15.1759188661295
481760000,-11.5930382818126
501750000,-9.05234578650468
521740000,-7.6480432064391
541730000,-6.45841180490847
561720000,-5.17886627758826
581710000,-4.14552312096337
601700000,-3.56629643090195
621690000,-3.0497503516818
641680000,-2.43224696682849
661670000,-2.09791936241359
681660000,-1.75462924134347
701650000,-1.46394538436361
721640000,-1.17420967163573
741630000,-1.11920053844492
761620000,-1.06661454982197
781610000,-0.8851338424992
801600000,-0.766048857119197
821590000,-0.762357906855956
841580000,-0.777491673137982
861570000,-0.812704547544062
881560000,-0.923851101366681
901550000,-0.968867977710395
921540000,-1.0529205677432
941530000,-1.31119150956839
961520000,-1.58671878566039
981510000,-1.80110480425546
1001500000,-2.19249082067554
1021490000,-2.83347168989123
1041480000,-3.23303691263522
1061470000,-3.52415196268083
1081460000,-4.3474437868224
1101450000,-5.78775975348631
1121440000,-6.86588977178473
1141430000,-7.33734606518975
1161420000,-8.61785285299645
1181410000,-11.2067958656053
1201400000,-13.9999763888602
1221390000,-16.642065012737
1241380000,-21.2796823863732
1261370000,-26.1519594710669
1281360000,-20.3478025623801
1301350000,-15.4888758158092
1321340000,-11.979138354053
1341330000,-9.96820630804953
1361320000,-8.52280479292649
1381310000,-6.87860128183272
1401300000,-5.42742832484817
1421290000,-4.76929906514416
1441280000,-4.02192685561158
1461270000,-3.12808531146298
1481260000,-2.48282623078501
1501250000,-2.26624620354514
1521240000,-2.11217385288275
1541230000,-1.78224510702495
1561220000,-1.46663231204794
1581210000,-1.34668473832369
1601200000,-1.28950025106722
1621190000,-1.2448171503629
1641180000,-1.26591912741143
1661170000,-1.20804752720224
1681160000,-1.21753412511682
1701150000,-1.25736911267861
1721140000,-1.18383551522553
1741130000,-1.26749434440834
1761120000,-1.58623010049448
1781110000,-1.89562556665487
1801100000,-1.82831447233479
1821090000,-1.63725489804996
1841080000,-2.2103218052543
1861070000,-3.41218483331534
1881060000,-3.69992888633063
1901050000,-3.42729370473731
1921040000,-3.91099522389624
1941030000,-5.68112866557654
1961020000,-7.32107622556741
1981010000,-7.78104859135067
2001000000,-8.7262232685148
2020990000,-11.3393484197825
2040980000,-14.6854563039182
2060970000,-18.2652875558086
2080960000,-21.5580477124954
2100950000,-20.2067599072185
2120940000,-16.3771804101283
2140930000,-13.4945180205547
2160920000,-11.2466157166824
2180910000,-9.21652751757679
2200900000,-7.55626553568175
2220890000,-6.75417598565567
2240880000,-6.17879636178509
2260870000,-5.16012694674009
2280860000,-4.01526135889046
2300850000,-3.24242071258621
2320840000,-3.31701084700708
2340830000,-3.0017257044334
2360820000,-2.13364333882442
2380810000,-2.02440181506227
2400800000,-1.93221918211255
2420790000,-1.99063090219831
2440780000,-1.66866449288935
2460770000,-1.36249937933141
2480760000,-1.66127185878669
2500750000,-1.69454782059264
2520740000,-1.78118941788725
2540730000,-1.79650944725212
2560720000,-1.69559014067234
2580710000,-1.80765745843389
2600700000,-2.22102615068082
2620690000,-2.74297102756733
2640680000,-2.90719362936425
2660670000,-2.57579996989552
2680660000,-2.50931798182151
2700650000,-3.5342075878758
2720640000,-4.63797045592146
2740630000,-4.67213125422506
2760620000,-4.18052248960227
2780610000,-4.74279024449225
2800600000,-7.22437115319539
2820590000,-9.1829562594488
2840580000,-9.30783380622264
2860570000,-9.99739904209946
2880560000,-13.3072602673059
2900550000,-17.7066325129767
2920540000,-18.5109390859476
2940530000,-14.656766252486
2960520000,-12.0479051341722
2980510000,-11.1552932875824
3000500000,-9.90600805544454
3020490000,-7.72329274518769
3040480000,-5.91234952306017
3060470000,-5.62614308828719
3080460000,-5.34163082194897
3100450000,-4.41652518904629
3120440000,-3.51557098586689
3140430000,-3.12591585328323
3160420000,-3.11958695171784
3180410000,-2.92282755813699
3200400000,-2.60164366425993
3220390000,-2.38769481758517
3240380000,-2.33602467958067
3260370000,-2.30506394341676
3280360000,-2.43648105153985
3300350000,-2.56462458419392
3320340000,-2.34930444997107
3340330000,-2.47475825487818
3360320000,-2.6082089082998
3380310000,-2.97288489374839
3400300000,-3.14356752581449
3420290000,-2.84315117870414
3440280000,-3.1380418803324
3460270000,-3.51451356161131
3480260000,-3.95828297902277
3500250000,-3.9672388215369
3520240000,-3.92608829334406
3540230000,-4.61618733069176
3560220000,-5.5961914096435
3580210000,-5.95234354830942
3600200000,-5.9190679613375
3620190000,-6.21054449743782
3640180000,-7.8470395728777
3660170000,-9.52757643704764
3680160000,-10.4321566332695
3700150000,-11.7382128060666
3720140000,-14.0951441596823
3740130000,-16.6540752536752
3760120000,-17.1445750009887
3780110000,-15.0341060896485
3800100000,-12.615182097916
3820090000,-11.1920698625081
3840080000,-10.2395959317325
3860070000,-8.88782122875125
3880060000,-7.10676068061682
3900050000,-5.71372409337257
3920040000,-5.56663542536016
3940030000,-5.71182560568729
3960020000,-5.09863570284118
3980010000,-4.13772410037391
4000000000,-3.53641956251823
